snapshot_at_utc,videoId,title,description,channelId,channelTitle,publishedAt,categoryId,tags,thumbnail,viewCount,likeCount,commentCount,duration
2025-09-26T07:31:57.658843Z,V0OUI6dsjfY,【#ストグラ】ミドリと見るストグラ1.0の最終日クリップ鑑賞会「Part1」【Middleeetv】,"チャプター🎬
00:00 クリップ鑑賞の前に
01:43 クリップ鑑賞 Part1

ご視聴ありがとうございます。
チャンネル登録、高評価していただけるとモチベーションに繋がりますのでよろしくお願いします！
動画は16時にUPするようにしているので楽しみにしていてください！

再生リスト：ストグラ┃ 
https://www.youtube.com/playlist?list=PLkFEuPSOhPcqBzWSpbAUaD3lKAb0UjFcq

Twitter┃ 
https://twitter.com/MiddleeeTV

Twitch┃ 
https://www.twitch.tv/middleeetv

🎨ED illustration┃ 
 https://twitter.com/toridesu949914

🎬編集者 | びー┃ 
https://twitter.com/Biii_dayo

📌ハッシュタグ┃ 
#Middleeetv #ストグラ #ミンドリー",UC9qiPae91lhOihUTzwqbdvA,Middleeetv,2025-09-26T03:00:40Z,20,,https://i.ytimg.com/vi/V0OUI6dsjfY/hqdefault.jpg,16398,852.0,11.0,PT1H16M5S
2025-09-26T07:31:57.658843Z,f85P05dpucY,ランクいくぜえええ！ｗウオッカさんはせしんさんからのりんしゃん,"【お願い事】
・不適切な表現、公序良俗に反するコメントはお控えください。
・同じ内容のコメントを連投しないでください。
・読みづらくなるので、絵文字だけのコメントは極力お控えください。
・他の人が不快になるようなコメントをしないでください。
・配信と関係ない話題はお控えください。
・伝書鳩行為はご遠慮ください。
・質問する前にコメントをさかのぼって下さい。そこに答えがあるかも！
・コメント同士で、揉め事はやめてください！
・無断切り抜き・転載禁止。
 
コメントも含め「LEOの遊び場」です。
皆様と一緒に楽しく、居心地の良いチャンネルを作っていけるようご協力お願い致します🙇‍♂️


▼Twitter
　https://twitter.com/room_leo_info

▼よにのちゃんねる
　https://www.youtube.com/channel/UC2alHD2WkakOiTxCxF-uMAg

▼Hey! Say! JUMP
　https://www.youtube.com/c/heysayjump

＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊

【Sponsors & Devices】 

●GALLERIA （ https://galleria.net/ ）
・ゲーミングPC GALLERIA（ガレリア）：（ https://onl.tw/3QyhCzv ）

●HermanMiller （ https://www.hermanmiller.com/ja_jp/ ）
・ハーマンミラー x ロジクールG エンボディゲーミングチェア：（ https://jpgaming.hermanmiller.com/products/embody-gaming-chair ）


＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊＊",UCLmqOGpWDsqqoXcww4-Y7dQ,LEOの遊び場【山田涼介】,2025-09-25T15:40:52Z,20,山田涼介|Yamada Ryosuke|Hey! Say! JUMP|LEOの遊び場|ゲーム実況|Let's play|知念侑李|ホロ酔いさん。,https://i.ytimg.com/vi/f85P05dpucY/hqdefault.jpg,122388,,45.0,PT4H47M21S
2025-09-26T07:31:57.658843Z,RhVSx5HXPJ8,ナイトレイン寸劇まとめ『過酷な夜渡りたち』,※スーパーサンクスはフロムソフトウェアの配信規約に反しますのでご遠慮いただけると幸いです。,UCSePtzLFS9uHJKUGzs76w6Q,Mハシ,2025-09-25T10:01:00Z,20,ナイトレイン|守護者|執行者|追跡者|無頼男|レディ|隠者|鉄の目|夜の王|復讐者|トロル|フロム脳|リブラ|深き夜|深度４|深度５,https://i.ytimg.com/vi/RhVSx5HXPJ8/hqdefault.jpg,56596,1921.0,74.0,PT14M49S
2025-09-26T07:31:57.658843Z,qwKuA8rYPjg,110インチの超大型TVで『バイオハザード最新作』をプレイすると人はどうなるのか？【REGZA Z990R】,"提供：TVS REGZA株式会社
⁦https://www.regza.com/craftmanship/special/bh2025⁩
プレイタイトル：『バイオハザード レクイエム』 ©CAPCOM

▼あらすじ
花江夏樹、引っ越しました！？
突如降り立ったREGZAショールーム！！
本日はなんとレグザ史上最大サイズ Z9 series  Z990R の魅力を
バイオハザード最新作 『バイオハザード レクイエム』をプレイしつつお伝えしていきます！

あとで気づいたけど誰もインナーはみ出てますよって指摘してくれなかったよ！？！？！？

▼出演者
花江夏樹
リモーネ先生
正一

レグザ マーケティング担当 沼崎さん

▼お知らせ
コメント欄に動画と関係の無い方のお名前を出すのは
その方のご迷惑となってしまう場合がありますのでお控え下さい。
また、他の方の動画でこのチャンネルの話題をコメントするのもお控え下さいませ。
スパム等は自動的に弾かれてしまいますが(www)等の連続した単語等にも反応するようなので
ご注意ください。",UC3C3YOGFjn7Pq3lOCeUFHfg,花江夏樹,2025-09-25T10:01:37Z,20,ゲーム|実況|声優|花江夏樹|REGZA|Z990R|テレビ|TV|大画面|大型TV|110インチ|バイオハザード|CAPCOM|バイオハザードレクイエム,https://i.ytimg.com/vi/qwKuA8rYPjg/hqdefault.jpg,78184,3045.0,130.0,PT30M24S
2025-09-26T07:31:57.658843Z,CfwC4aZeHhw,【ファミコン】けっきょく南極大冒険　ペン太が駆け抜けます！,"▼けっきょく南極大冒険
ハード：ファミコン
発売元：コナミ
開発元：コナミ開発２課
発売日：1985年4月22日",UC37xmcTGYR8W31vUN6l4JHA,40代ゲーマーなちょす,2025-09-25T09:00:17Z,20,,https://i.ytimg.com/vi/CfwC4aZeHhw/hqdefault.jpg,79589,3006.0,326.0,PT14M48S
2025-09-26T07:31:57.658843Z,6PO_eI4e-LY,サワヤン兄弟で挑む『SILENT HILL f』#1,"【サワヤンに関する様々な情報】
↓↓↓↓↓↓↓↓↓↓↓↓↓
https://bit.ly/3AJGA9L
　┗ 毎週日曜日 もこうと歩む杯大会コード
　┗ 公式グッズ「DESTAR」情報
　┗ プレゼント送付先
　┗ 企業案件の連絡先
　┗ これまで使った確定演出の曲（NCS）",UCPJCP_fon2mOMfibbBPUOYw,SAWAYAN GAMES / サワヤン ゲームズ,2025-09-25T13:00:06Z,20,vq=hd1080,https://i.ytimg.com/vi/6PO_eI4e-LY/hqdefault.jpg,47572,1267.0,105.0,PT1H29M30S
2025-09-26T07:31:57.658843Z,TKrLyzv6y6k,【先行プレイ】『オメガ・プラネテス』によしなまさん達と挑んでみた！【モンハンワイルズ/TGS2025 CAPCOMブース】,"どうも、初心者(わかば)ヒカセンです。
謎のスリップガン無視沼プレイで敗北へ導いてしまったのでリベンジしたいです。

★『モンスターハンターワイルズ』
★TGS2025 ビジネスデイにて、カプコンより許可を得て撮影しております
★※開発中のものにつき、実際の仕様とは異なる場合があります
#カプコンTGS2025 #モンハンワイルズ #mhwilds #PR

ハンターID:GP5MH3QP
X　https://x.com/gunlancehaiizo",UCL5bx_5ApIAtq-CTGYSI5dw,ガンサーの抹茶,2025-09-25T11:19:04Z,20,モンスターハンター|モンハン|ガンランス|解説|ガンサー|実況プレイ|オメガプラネテス,https://i.ytimg.com/vi/TKrLyzv6y6k/hqdefault.jpg,76944,1246.0,113.0,PT13M20S
2025-09-26T07:31:57.658843Z,BOsVDA4VJUo,【今年-217万】大海物語4ブラックパチンコライブ配信,"パチンコライブ配信メインチャンネル。
演者名：ノッチ（配信歴５年目）
配信頻度：週3回
【ライブ規約】
・他人のスパチャに対してのコメントは「ナイスパ」以外は禁止とします。 
・他配信者の誘導や宣伝はご遠慮ください。（ハト行為禁止）  
・ライブ配信中のリスナー同士の会話はお控え下さい。 （個人間会話NG）
 【チャンネル登録はこちら】
https://www.youtube.com/channel/UCYe_uTI6X6mm9qaXm8iWFDg?sub_confirmation=1
【メンバーシップ】
https://www.youtube.com/channel/UCYe_uTI6X6mm9qaXm8iWFDg/join
【ショート】
https://www.youtube.com/@nocchi77/shorts
【チャンネルコミュニティー】
https://www.youtube.com/@nocchi77/community
サブチャンネル（雑談用・企画用） 
https://youtube.com/channel/UC2hLojsXucNr_Be__QBrf-A 
#パチンコ 
#ライブ
#海物語  
#ノッチ",UCYe_uTI6X6mm9qaXm8iWFDg,ノッチ配信者パチンコライブ,2025-09-25T08:26:02Z,24,,https://i.ytimg.com/vi/BOsVDA4VJUo/hqdefault.jpg,131484,1645.0,15.0,PT5H51M11S
2025-09-26T07:31:57.658843Z,wMKEN-8NN4Q,ヴァイパーのトレーラーに興奮しすぎて席に座っていられないぷげら【スト6】,"チャンネル登録お願いします！
お仕事やご支援等のご連絡は以下の連絡先までお願いします。
Mail：contact@good8squad.jp

【配信先】https://www.twitch.tv/pugepino
【Twitter】https://twitter.com/pgr_pgr_

コメント・高評価も是非よろしくお願いします！
-----------------------------------------------------------------------------------------------------
🎱【Good 8 Squad】
Web - https://good8squad.com/ 
Twitter- https://twitter.com/good8squad 
Instagram – https://www.instagram.com/good8squad/ 
YouTube- https://www.youtube.com/channel/UC_MPE3ozA7mzJri76dzJQvw 
TikTok- https://www.tiktok.com/@good8squad 
Store - https://store.good8squad.com/ 

 🎱【スト6推奨PCはこちら】
GALLERIA　https://www.dospara.co.jp/gamepc/streetfighter6.html

🎱【ゲームをさらに快適に行うならhi-ho with games】
hi-ho　https://welcome.hi-ho.life/service/games/r.php?inf=good8&course=G8S-001&aid=HHdSZZ0286&pKey=Pugera

🎱【格ゲーマーのライフスタイルのアップグレードに！】
4D　https://fourdots.stores.jp/

🎱【ぷげらと同じアケコンはこちら！】
PUNK WORKSHOP　https://punkworkshop.jp/",UCIG27RighMGSjxvTPJgSzcQ,ぷげら pugera,2025-09-24T22:40:37Z,20,ぷげら|G8S|Good8Squad|スト6|解説|立ち回り|小技|強み|試合|ヴァイパー|C.ヴァイパー|新キャラ|性能|アプデ|技,https://i.ytimg.com/vi/wMKEN-8NN4Q/hqdefault.jpg,75138,1202.0,114.0,PT26M32S
2025-09-26T07:31:57.658843Z,OnJi4X6oxDU,"【発売おめでとう!!】弟者,兄者,おついちの「ソニックレーシング クロスワールド」【2BRO.】","提供：株式会社セガ

■9月25日発売『ソニックレーシング クロスワールド』
同じレースは二度とない！？予測不能の”驚き”が詰まったレースバトルを体験しよう！
陸、海、空…そして「トラベルリング」で新たな世界へ！
 
▼公式サイトはこちら
https://sonic.sega.jp/SonicRacingCrossWorlds/

▼描き下ろしイラストのTシャツやステッカーが付いたAmazonスペシャルセットも登場！
https://www.amazon.co.jp/b?node=212305376051

★最新投稿情報はX（旧Twitter）で！《@Otojya》https://twitter.com/otojya

▼2BRO.関連チャンネルリスト
【兄者弟者チャンネルTOP】
https://www.youtube.com/user/norunine

【兄者のゲーム事務所（兄ゲー）TOP】
https://www.youtube.com/channel/UCzSi25RJfQNtQzXNYQUAcNA

【おついち TubeチャンネルTOP】
https://www.youtube.com/user/afuramazda0826

#PR
#ソニックレーシングCW
#弟者
#2BRO",UC2GuoutVyegg6PUK88lLpjw,兄者弟者,2025-09-25T14:37:02Z,20,,https://i.ytimg.com/vi/OnJi4X6oxDU/hqdefault.jpg,93168,1696.0,12.0,PT2H12M4S
2025-09-26T07:31:57.658843Z,zw696IXIf8U,【原神】フリンズのPT編成はこれで完璧！相性最高なサポーターを紹介します。【スクロース/ベネット/藍硯/イネファ/アイノ】,"イネファを持ってる方も持ってない方もこれをみればOK！

ギフトコード：R4SCAU7CR1G9

0:00 イネファの有無
2:16 パーティーの組み方
3:56 イネファ、アイノ装備
5:06 スクロース
6:40 ベネット
8:30 藍硯
10:32 選択肢キャラ",UCjJmYy279ehSYSwR1A3fXtA,マグロヘッド,2025-09-25T04:09:14Z,20,マグロヘッド,https://i.ytimg.com/vi/zw696IXIf8U/hqdefault.jpg,122124,3610.0,461.0,PT11M28S
2025-09-26T07:31:57.658843Z,TUz8U_hN-so,体の中に入るマインクラフト【 マイクラ / マインクラフト 】,"色々なゲームやってるチャンネルはこちら
https://www.youtube.com/channel/UC9tuXHyHLpibFGCogE9h32A

〈マイクラ本〉
Amazon
https://www.amazon.co.jp/dp/4049155117
KADOKAWA
https://www.kadokawa.co.jp/product/322309001246/

〈スペシャルブック〉
Amazon　
https://www.amazon.co.jp/dp/4046067683
KADOKAWA　
https://www.kadokawa.co.jp/product/322311000473/

★おすすめ再生リスト
大人気シリーズ100日ハードコア生活
https://www.youtube.com/watch?v=fmFZtUU3C80&list=PLVAJ9rXS9PH-KWCGjUL-GncmJYKmhjQkA&index=1&t=93s

ハードコアサバイバル
https://www.youtube.com/watch?v=cvJh4fMeCU4&list=PLVAJ9rXS9PH82KeQylT55eZdeqGIjByBX&index=1&t

1000MODシリーズ
https://www.youtube.com/playlist?list=PLVAJ9rXS9PH80YD0rA4WiqSkVNBORB0h1

裏ワザ検証シリーズ
https://www.youtube.com/playlist?list=PLVAJ9rXS9PH-kH-E7vl23O6mnlxgQVgnE

チャンネル登録はこちら
https://www.youtube.com/channel/UCHazKLThRbMyMFu2bVAKhng

★ツイッター
https://twitter.com/yuguro1?lang=ja

★TikTok
http://vt.tiktok.com/d6XV8f/ 



#サバイバル#マインクラフト＃マイクラ",UCHazKLThRbMyMFu2bVAKhng,ウォーターチャレンジ,2025-09-24T07:23:46Z,20,マイクラアニメ|マイクラ|マインクラフト|マイクラ|アニメ|すまない|すまない先生,https://i.ytimg.com/vi/TUz8U_hN-so/hqdefault.jpg,302045,2245.0,48.0,PT21M45S
